# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4199		2277		1267
1		3684		4295		1375
2		3506		6190		1415
3		3390		8038		1476
4		3262		9807		1477
5		3188		11506		1505
6		3117		13160		1529
7		3031		14784		1532
8		3002		16377		1579
9		2946		17936		1569
10		2924		19498		1594
11		2897		21026		1583
12		2847		22528		1589
13		2811		24001		1607
14		2789		25458		1639
15		2785		26913		1610
16		2737		28336		1630
17		2720		29733		1629
18		2688		31098		1647
19		2685		32439		1658
20		2659		33768		1649
21		2636		35078		1655
22		2611		36360		1658
23		2593		37646		1657
24		2579		38906		1672
25		2552		40140		1662
26		2533		41356		1668
27		2515		42564		1687
28		2499		43721		1683
29		2478		44881		1698
30		2478		46047		1677
31		2482		47200		1685
32		2477		48363		1680
33		2464		49520		1685
34		2455		50649		1691
35		2441		51778		1688
36		2431		52899		1687
37		2419		53995		1688
38		2420		55075		1692
39		2411		56166		1695
40		2411		57246		1684
41		2404		58316		1684
42		2396		59385		1680
43		2389		60432		1679
44		2398		61501		1678
45		2390		62557		1671
46		2377		63597		1682
47		2386		64649		1679
48		2372		65676		1688
49		2360		66683		1695
50		2346		67682		1698
51		2340		68661		1702
52		2335		69640		1704
53		2332		70615		1707
54		2326		71588		1708
55		2331		72553		1706
56		2335		73525		1717
57		2319		74496		1706
58		2316		75451		1704
59		2312		76421		1712
60		2303		77377		1717
61		2292		78322		1723
62		2284		79250		1714
63		2282		80164		1728
64		2280		81076		1728
65		2271		81978		1730
66		2267		82867		1728
67		2269		83749		1735
68		2261		84644		1738
69		2256		85526		1740
70		2251		86396		1736
71		2258		87276		1738
72		2243		88157		1727
73		2246		89029		1726
74		2245		89898		1723
75		2240		90753		1732
76		2237		91612		1730
77		2225		92463		1729
78		2221		93302		1731
79		2222		94136		1734
80		2215		94964		1731
81		2214		95787		1735
82		2216		96609		1735
83		2210		97429		1740
84		2203		98247		1738
85		2206		99065		1736
86		2199		99884		1739
87		2185		100688		1741
88		2188		101486		1735
89		2191		102284		1745
90		2181		103080		1742
91		2182		103873		1742
92		2183		104666		1742
93		2179		105469		1743
94		2180		106264		1736
95		2169		107048		1734
96		2163		107820		1738
97		2160		108591		1737
98		2155		109351		1737
99		2153		110103		1739
100		2150		110859		1735
101		2149		111607		1741
102		2150		112359		1739
103		2151		113106		1744
104		2143		113857		1742
105		2145		114598		1744
106		2140		115337		1747
107		2135		116079		1746
108		2139		116818		1751
109		2135		117555		1753
110		2137		118297		1748
111		2136		119044		1747
112		2138		119789		1746
113		2137		120532		1753
114		2137		121275		1748
115		2131		122011		1745
116		2125		122749		1749
117		2126		123479		1746
118		2124		124200		1746
119		2124		124926		1745
120		2121		125649		1742
121		2119		126367		1745
122		2122		127087		1744
123		2121		127807		1740
124		2119		128522		1740
125		2120		129237		1743
126		2119		129955		1734
127		2117		130673		1738
128		2114		131384		1740
129		2111		132087		1739
130		2107		132785		1739
131		2103		133480		1736
132		2104		134170		1737
133		2101		134854		1738
134		2098		135541		1736
135		2094		136224		1737
136		2091		136902		1739
137		2093		137572		1739
138		2092		138239		1738
139		2090		138907		1739
140		2095		139580		1741
141		2092		140256		1742
142		2093		140931		1742
143		2093		141609		1739
144		2090		142278		1743
145		2092		142956		1740
146		2090		143630		1738
147		2091		144302		1737
148		2090		144973		1736
149		2088		145645		1739
150		2087		146315		1738
151		2086		146984		1736
152		2084		147648		1736
153		2086		148310		1735
154		2085		148972		1739
155		2084		149637		1735
156		2082		150295		1735
157		2082		150951		1739
158		2083		151608		1737
159		2084		152264		1740
160		2081		152918		1739
161		2081		153571		1737
162		2081		154224		1738
163		2084		154878		1738
164		2083		155534		1741
165		2084		156189		1745
166		2084		156841		1740
167		2081		157493		1737
168		2081		158146		1737
169		2080		158795		1736
170		2078		159444		1739
171		2076		160088		1742
172		2075		160733		1744
173		2074		161375		1745
174		2074		162017		1744
175		2075		162658		1742
176		2072		163301		1745
177		2070		163938		1745
178		2068		164569		1744
179		2068		165200		1744
180		2066		165830		1743
181		2064		166458		1742
182		2064		167085		1742
183		2064		167712		1741
184		2063		168337		1742
185		2061		168959		1743
186		2061		169579		1743
187		2061		170199		1743
188		2061		170819		1743
189		2061		171439		1743
190		2062		172061		1744
191		2060		172682		1741
192		2059		173299		1741
193		2057		173913		1744
194		2055		174525		1743
195		2055		175131		1743
196		2054		175736		1744
197		2053		176341		1745
198		2053		176943		1745
199		2053		177545		1745
200		2052		178146		1744
201		2051		178745		1743
202		2051		179343		1743
203		2049		179941		1744
204		2049		180538		1742
205		2047		181131		1743
206		2047		181724		1743
207		2046		182317		1743
208		2045		182908		1741
209		2044		183497		1741
210		2044		184083		1741
211		2043		184668		1741
212		2042		185251		1740
213		2040		185835		1739
214		2040		186415		1739
215		2040		186995		1739
216		2040		187575		1739
217		2040		188155		1739
218		2040		188735		1739
219		2038		189315		1739
220		2038		189893		1739
221		2037		190470		1740
222		2037		191046		1740
223		2037		191622		1740
224		2036		192197		1741
225		2037		192773		1741
226		2037		193350		1741
227		2037		193927		1740
228		2036		194504		1740
229		2036		195080		1740
230		2036		195656		1740
231		2036		196232		1740
232		2036		196808		1740
233		2036		197384		1740
234		2035		197959		1742
235		2035		198533		1742
236		2035		199107		1742
237		2034		199682		1742
238		2034		200254		1742
239		2033		200825		1740
240		2033		201395		1740
241		2033		201965		1740
242		2033		202535		1740
243		2033		203105		1740
244		2033		203675		1740
245		2033		204245		1740
246		2033		204815		1740
247		2033		205385		1740
248		2033		205955		1740
249		2033		206525		1740
250		2033		207095		1740
251		2032		207666		1741
252		2032		208234		1741
253		2032		208802		1741
254		2032		209370		1741
255		2032		209938		1741
256		2032		210506		1741
257		2032		211074		1741
258		2032		211642		1741
259		2032		212210		1741
260		2032		212778		1741
261		2032		213346		1741
262		2030		213912		1742
263		2029		214475		1741
264		2029		215037		1741
265		2029		215599		1741
266		2029		216161		1741
267		2029		216723		1741
268		2028		217286		1742
269		2028		217846		1742
270		2028		218406		1742
271		2028		218966		1742
272		2028		219526		1742
273		2028		220086		1742
274		2028		220646		1742
275		2028		221206		1742
276		2028		221766		1742
277		2028		222326		1742
278		2027		222885		1743
279		2027		223443		1743
280		2027		224001		1743
281		2027		224559		1743
282		2027		225117		1743
283		2027		225675		1743
284		2027		226233		1743
285		2027		226791		1743
286		2027		227349		1743
287		2027		227907		1743
288		2027		228465		1743
289		2027		229023		1743
290		2027		229581		1743
291		2027		230139		1743
292		2027		230697		1743
293		2025		231255		1741
294		2023		231807		1742
295		2023		232357		1742
296		2023		232907		1742
297		2022		233456		1741
298		2022		234004		1741
299		2021		234551		1741
300		2021		235097		1741
301		2021		235643		1741
302		2021		236189		1741
303		2021		236735		1741
304		2020		237280		1742
305		2019		237823		1742
306		2019		238365		1742
307		2019		238907		1742
308		2019		239449		1742
309		2019		239991		1742
310		2019		240533		1742
311		2019		241075		1742
312		2019		241617		1742
313		2019		242159		1742
314		2019		242701		1742
315		2019		243243		1742
316		2019		243785		1742
317		2019		244327		1742
318		2019		244869		1742
319		2019		245411		1742
320		2019		245953		1742
321		2019		246495		1742
322		2019		247037		1742
323		2018		247578		1743
324		2018		248118		1743
325		2017		248657		1745
326		2017		249195		1745
327		2017		249733		1745
328		2017		250271		1745
329		2017		250809		1745
330		2017		251347		1745
331		2017		251885		1745
332		2017		252423		1745
333		2017		252961		1745
334		2017		253499		1745
335		2017		254037		1745
336		2017		254575		1745
337		2017		255113		1745
338		2015		255649		1745
339		2016		256185		1745
340		2016		256722		1746
341		2016		257259		1746
342		2016		257795		1746
343		2016		258331		1746
344		2016		258867		1746
345		2015		259404		1747
346		2015		259938		1747
347		2015		260472		1747
348		2015		261006		1747
349		2015		261540		1747
350		2014		262074		1747
351		2014		262608		1747
352		2014		263142		1747
353		2014		263676		1747
354		2014		264210		1747
355		2014		264744		1747
356		2014		265278		1747
357		2013		265813		1746
358		2013		266345		1746
359		2013		266877		1746
360		2013		267409		1746
361		2013		267941		1746
362		2013		268473		1746
363		2013		269005		1746
364		2013		269537		1746
365		2012		270068		1748
366		2012		270598		1748
367		2012		271128		1748
368		2012		271658		1748
369		2012		272188		1748
