# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4478		2296		1244
1		3830		4397		1385
2		3577		6353		1477
3		3445		8239		1535
4		3326		10061		1571
5		3211		11826		1617
6		3153		13534		1604
7		3074		15191		1620
8		3030		16797		1613
9		2949		18371		1616
10		2899		19898		1621
11		2830		21384		1628
12		2806		22834		1632
13		2767		24257		1643
14		2738		25662		1644
15		2682		27034		1644
16		2650		28377		1644
17		2598		29645		1652
18		2574		30880		1650
19		2543		32089		1670
20		2522		33278		1671
21		2500		34450		1676
22		2475		35595		1687
23		2467		36713		1694
24		2440		37816		1700
25		2428		38905		1699
26		2423		39975		1695
27		2420		41026		1686
28		2406		42092		1691
29		2394		43137		1693
30		2379		44170		1687
31		2370		45185		1678
32		2364		46190		1688
33		2339		47185		1689
34		2325		48164		1694
35		2318		49126		1697
36		2306		50071		1696
37		2302		51016		1705
38		2289		51952		1699
39		2282		52876		1699
40		2273		53796		1700
41		2272		54707		1698
42		2258		55611		1696
43		2259		56510		1704
44		2254		57410		1692
45		2253		58301		1698
46		2254		59198		1697
47		2248		60088		1693
48		2238		60973		1691
49		2238		61847		1694
50		2235		62718		1690
51		2234		63589		1693
52		2229		64455		1692
53		2229		65318		1696
54		2222		66181		1695
55		2220		67035		1699
56		2216		67882		1700
57		2219		68731		1702
58		2212		69585		1695
59		2209		70434		1694
60		2204		71276		1694
61		2204		72116		1694
62		2202		72953		1694
63		2201		73787		1698
64		2196		74619		1699
65		2192		75447		1700
66		2192		76270		1697
67		2189		77089		1702
68		2185		77901		1701
69		2184		78713		1701
70		2179		79520		1701
71		2176		80324		1700
72		2173		81119		1701
73		2172		81918		1700
74		2168		82714		1703
75		2168		83505		1705
76		2168		84298		1703
77		2170		85090		1703
78		2166		85873		1703
79		2163		86652		1705
80		2157		87430		1704
81		2157		88202		1706
82		2157		88975		1708
83		2161		89745		1707
84		2153		90515		1702
85		2155		91287		1705
86		2150		92050		1709
87		2150		92809		1708
88		2146		93566		1707
89		2148		94322		1706
90		2146		95076		1709
91		2145		95827		1710
92		2141		96573		1709
93		2139		97318		1711
94		2135		98062		1710
95		2133		98799		1708
96		2127		99530		1707
97		2127		100260		1707
98		2126		100988		1705
99		2124		101712		1710
100		2121		102432		1709
101		2122		103153		1709
102		2120		103872		1709
103		2122		104591		1709
104		2120		105310		1709
105		2120		106032		1708
106		2116		106746		1710
107		2119		107469		1709
108		2117		108188		1711
109		2118		108906		1709
110		2116		109620		1711
111		2116		110333		1709
112		2115		111043		1708
113		2112		111752		1708
114		2110		112455		1711
115		2109		113155		1710
116		2107		113856		1713
117		2106		114552		1712
118		2104		115245		1712
119		2104		115936		1711
120		2102		116627		1712
121		2102		117316		1711
122		2102		118005		1712
123		2101		118695		1712
124		2101		119382		1713
125		2101		120069		1712
126		2099		120754		1712
