# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		6410		4393		2558
1		5280		8546		2837
2		4716		12585		2948
3		4348		16593		3026
4		4099		20577		3042
5		3900		24516		3061
6		3709		28476		3095
7		3566		32436		3124
8		3446		36369		3160
9		3347		40325		3170
10		3233		44284		3168
11		3121		48230		3180
12		3044		52181		3179
13		2986		56063		3182
14		2927		60005		3190
15		2884		63926		3199
16		2834		67838		3207
17		2770		71743		3211
18		2717		75659		3212
19		2661		79514		3217
20		2625		83445		3218
21		2584		87357		3224
22		2564		91298		3227
23		2538		95177		3228
24		2520		99075		3225
25		2496		103032		3223
26		2444		106966		3227
27		2417		110873		3232
28		2400		114812		3238
29		2381		118720		3225
30		2357		122651		3230
31		2349		126563		3233
32		2329		130454		3234
33		2309		134387		3231
34		2296		138249		3233
35		2276		142129		3231
36		2262		146003		3233
37		2243		149834		3238
38		2235		153727		3239
39		2219		157596		3238
40		2212		161462		3236
41		2194		165366		3244
42		2182		169279		3245
43		2171		173210		3241
44		2167		177117		3244
45		2145		180998		3249
46		2142		184917		3252
47		2127		188755		3251
48		2115		192674		3252
49		2112		196510		3251
50		2097		200388		3255
51		2093		204284		3259
52		2084		208180		3258
53		2067		212064		3258
54		2062		215926		3260
55		2056		219844		3259
56		2048		223693		3268
57		2043		227565		3271
58		2040		231456		3273
59		2035		235309		3273
60		2021		239194		3277
61		2018		243094		3278
62		2011		246897		3280
63		2002		250750		3286
64		1999		254657		3284
65		1998		258573		3286
66		1988		262422		3289
67		1981		266302		3287
68		1979		270218		3289
69		1968		274133		3289
70		1955		277998		3290
71		1946		281915		3293
72		1938		285825		3295
73		1929		289716		3300
74		1927		293638		3296
75		1909		297499		3296
76		1905		301382		3294
77		1904		305263		3291
78		1898		309162		3296
79		1897		313033		3295
80		1892		316929		3296
81		1890		320807		3297
82		1887		324675		3296
83		1887		328567		3296
84		1884		332440		3294
85		1875		336352		3299
86		1873		340225		3297
87		1871		344138		3295
88		1871		348030		3295
89		1869		351886		3293
90		1865		355811		3295
91		1866		359683		3294
92		1866		363558		3291
93		1856		367497		3292
94		1849		371377		3292
95		1846		375249		3293
96		1839		379150		3293
97		1835		383056		3295
98		1829		387002		3298
99		1828		390883		3296
100		1822		394734		3300
101		1819		398599		3300
102		1813		402453		3296
103		1802		406327		3294
104		1795		410196		3300
105		1793		414043		3301
106		1786		417956		3300
107		1783		421870		3298
108		1782		425766		3295
109		1783		429662		3297
110		1784		433498		3299
111		1779		437384		3297
112		1775		441273		3295
113		1773		445171		3292
114		1772		449091		3290
115		1772		453007		3292
116		1770		456852		3292
117		1770		460746		3291
118		1768		464656		3292
119		1765		468565		3298
120		1761		472421		3301
121		1762		476273		3303
122		1758		480146		3304
123		1753		484001		3308
124		1751		487882		3305
125		1744		491767		3307
126		1739		495698		3308
127		1740		499591		3307
128		1742		503440		3306
129		1741		507334		3308
130		1736		511228		3311
131		1735		515119		3316
132		1729		519013		3322
133		1724		522883		3323
134		1723		526837		3321
135		1720		530744		3316
136		1720		534639		3313
137		1720		538560		3313
138		1713		542437		3317
139		1712		546331		3315
140		1710		550193		3317
141		1706		554127		3321
142		1707		558046		3320
143		1706		561992		3316
144		1706		565854		3313
145		1707		569750		3317
146		1705		573623		3316
147		1702		577518		3319
148		1699		581423		3318
149		1694		585298		3316
150		1693		589192		3316
151		1694		593100		3314
152		1695		596997		3317
153		1697		600924		3317
154		1690		604806		3320
155		1688		608647		3318
156		1688		612507		3319
157		1686		616393		3322
158		1685		620281		3319
159		1684		624217		3318
160		1678		628095		3319
161		1674		632002		3317
162		1671		635905		3313
163		1664		639777		3320
164		1664		643711		3320
165		1663		647603		3321
166		1662		651469		3321
167		1662		655363		3321
168		1661		659221		3319
169		1657		663140		3320
170		1652		666984		3321
171		1653		670886		3323
172		1651		674781		3321
173		1652		678684		3324
174		1646		682523		3328
175		1647		686416		3332
176		1641		690343		3332
177		1641		694267		3332
178		1637		698134		3333
179		1631		702016		3334
180		1627		705868		3335
181		1621		709791		3334
182		1617		713708		3336
183		1612		717624		3332
184		1607		721547		3335
185		1602		725409		3337
186		1603		729316		3337
187		1602		733150		3335
188		1601		737047		3334
189		1603		740968		3336
190		1602		744827		3334
191		1600		748702		3336
192		1599		752626		3337
193		1597		756570		3335
194		1596		760473		3336
195		1592		764348		3336
196		1592		768257		3337
197		1590		772126		3339
198		1586		775998		3337
199		1582		779891		3338
200		1579		783781		3340
201		1577		787639		3344
202		1577		791557		3343
203		1576		795462		3342
204		1574		799343		3339
205		1575		803238		3336
206		1569		807151		3333
207		1569		811055		3335
208		1566		814910		3334
209		1567		818786		3335
210		1567		822651		3335
211		1565		826497		3338
212		1563		830392		3338
213		1564		834268		3339
214		1564		838180		3340
215		1561		842088		3338
216		1558		846038		3339
217		1552		849922		3340
218		1551		853783		3336
219		1547		857627		3338
220		1548		861497		3339
221		1545		865370		3339
222		1539		869256		3339
223		1536		873137		3336
224		1538		877037		3335
225		1531		880890		3331
226		1530		884778		3331
227		1527		888620		3328
228		1521		892502		3330
229		1518		896410		3330
230		1515		900318		3332
231		1515		904161		3334
232		1517		908038		3336
233		1513		911934		3333
234		1511		915815		3333
235		1506		919679		3326
236		1504		923527		3327
237		1504		927365		3329
238		1504		931263		3329
239		1503		935158		3332
240		1502		938997		3331
241		1500		942864		3333
242		1501		946718		3334
