# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		565		250		173
1		504		500		180
2		500		749		188
3		502		998		182
4		476		1247		185
5		484		1496		189
6		431		1745		184
7		423		1994		184
8		466		2242		180
9		448		2490		189
10		478		2738		184
11		518		2986		191
12		475		3235		190
13		467		3484		189
14		484		3730		191
15		493		3977		193
16		499		4225		189
17		497		4474		185
18		481		4721		182
19		453		4968		184
20		424		5213		180
21		377		5462		187
22		476		5711		179
23		471		5957		189
24		500		6207		195
25		503		6457		188
26		474		6705		196
27		458		6955		190
28		464		7204		188
29		471		7450		194
30		466		7699		194
31		470		7946		186
32		436		8194		184
33		465		8443		185
34		491		8692		196
35		471		8941		185
36		504		9190		196
37		446		9438		190
38		442		9684		188
39		458		9931		183
40		455		10179		190
41		472		10427		188
42		509		10676		184
43		442		10925		192
44		412		11174		186
45		449		11421		193
46		465		11669		201
47		477		11917		202
48		460		12166		195
49		485		12415		186
50		482		12663		190
51		481		12911		189
52		494		13160		181
53		459		13407		181
54		462		13656		183
55		472		13905		197
56		475		14153		201
57		416		14402		189
58		471		14650		190
59		432		14896		189
60		488		15143		188
61		477		15392		208
62		481		15641		193
63		473		15890		193
64		465		16139		181
65		460		16388		193
66		481		16634		194
67		446		16882		186
68		512		17127		190
69		526		17376		192
70		487		17625		187
71		451		17875		197
72		468		18123		189
73		510		18371		193
74		468		18620		181
75		415		18868		185
76		435		19116		183
77		461		19364		183
78		447		19611		185
79		483		19860		180
80		521		20109		183
81		497		20356		185
82		469		20603		192
83		463		20852		192
84		507		21101		184
85		493		21348		189
86		454		21596		186
87		496		21845		181
88		458		22093		188
89		439		22340		182
90		489		22588		194
91		519		22838		191
92		531		23087		191
93		503		23336		188
94		435		23585		182
95		474		23833		191
96		451		24080		177
97		489		24327		188
98		462		24573		193
99		506		24822		184
100		442		25069		187
101		461		25316		190
102		497		25563		188
103		473		25812		197
104		486		26062		196
105		459		26311		185
106		486		26560		191
107		480		26808		191
108		477		27057		193
109		492		27306		189
110		478		27553		189
111		501		27800		182
112		429		28049		191
113		480		28294		196
114		488		28541		195
115		481		28790		195
116		503		29039		186
117		486		29287		188
118		445		29536		191
119		502		29786		191
120		457		30034		185
121		480		30283		188
122		492		30530		188
123		477		30779		179
124		493		31028		189
125		538		31275		189
126		462		31525		185
127		422		31774		187
128		452		32022		189
129		472		32271		190
130		504		32521		184
131		476		32770		187
132		487		33018		183
133		468		33265		188
134		480		33514		180
135		481		33763		188
136		445		34009		190
137		494		34254		186
138		415		34502		187
139		426		34748		185
140		488		34993		194
141		457		35242		179
142		471		35489		183
143		498		35737		189
144		497		35986		193
145		489		36235		202
146		475		36484		191
147		468		36730		185
148		514		36976		190
149		508		37225		187
150		504		37475		179
151		500		37723		196
152		486		37973		189
153		532		38221		189
154		559		38470		188
155		498		38719		185
156		475		38967		184
157		508		39216		192
158		479		39465		192
159		484		39714		188
160		473		39964		188
161		496		40210		186
162		455		40459		184
163		479		40708		178
164		522		40956		187
165		420		41206		191
166		520		41454		183
167		482		41704		190
168		510		41953		191
169		460		42203		182
170		485		42452		195
171		515		42702		180
172		499		42951		173
173		470		43200		182
174		488		43449		187
175		459		43697		179
176		501		43943		186
177		500		44191		194
178		486		44439		197
179		462		44688		190
180		470		44935		181
181		501		45183		195
182		509		45432		198
183		471		45681		194
184		481		45930		192
185		454		46178		186
186		458		46426		181
187		481		46675		177
188		443		46924		187
189		476		47174		183
190		481		47422		189
191		432		47671		183
192		456		47918		186
193		458		48166		194
194		485		48416		178
195		480		48664		175
196		483		48913		191
197		519		49162		186
198		488		49411		198
199		500		49660		183
200		515		49909		183
201		471		50157		185
202		502		50404		190
203		466		50653		189
204		470		50901		188
205		463		51147		182
206		459		51396		189
207		444		51644		186
208		483		51890		184
209		498		52139		189
210		499		52388		183
211		524		52637		179
212		452		52884		190
213		493		53134		186
214		512		53384		185
215		485		53634		185
216		453		53882		193
217		519		54131		184
218		472		54381		193
219		511		54631		189
220		434		54879		188
221		486		55128		196
222		471		55376		195
223		492		55624		178
224		451		55873		191
225		410		56123		186
226		433		56370		189
227		494		56619		179
228		454		56867		180
229		464		57117		184
230		435		57366		191
231		466		57615		188
232		457		57861		190
233		504		58106		189
234		445		58354		192
235		470		58602		187
236		475		58850		180
237		482		59099		174
238		463		59348		184
239		512		59595		182
240		503		59843		194
241		471		60093		190
242		466		60340		186
243		481		60588		196
244		509		60835		177
245		436		61085		189
246		500		61333		188
247		517		61582		192
248		492		61832		180
249		525		62082		188
250		517		62331		186
251		508		62580		183
252		442		62830		188
253		438		63077		186
254		473		63324		175
255		432		63572		194
256		410		63818		192
257		421		64066		189
258		448		64314		184
259		428		64562		189
260		445		64808		201
261		459		65055		182
262		444		65301		185
263		474		65549		182
264		386		65797		193
265		447		66045		190
266		506		66292		185
267		469		66540		189
268		546		66788		193
269		498		67035		188
270		456		67282		189
271		426		67530		187
272		493		67776		181
273		481		68023		178
274		501		68271		187
275		529		68520		194
276		511		68769		182
277		448		69017		185
278		426		69265		190
279		502		69512		181
280		466		69760		189
281		491		70008		188
282		522		70256		181
283		474		70505		185
284		449		70755		190
285		444		71004		201
286		464		71253		196
287		470		71499		193
288		439		71748		188
289		503		71998		186
290		474		72248		175
291		483		72497		183
292		464		72746		179
293		529		72995		185
294		516		73245		196
295		542		73494		193
296		514		73743		193
297		518		73992		185
298		515		74241		182
299		513		74490		182
300		481		74740		186
301		504		74990		195
302		448		75238		187
303		479		75486		195
304		486		75735		193
305		440		75985		192
306		490		76232		184
307		468		76480		180
308		450		76729		191
309		454		76978		186
310		469		77222		185
311		443		77471		189
312		482		77720		194
313		493		77967		196
314		487		78215		192
315		503		78462		179
316		495		78710		186
317		491		78959		183
318		515		79209		184
319		474		79458		191
320		516		79706		178
321		487		79953		197
322		496		80202		189
323		499		80451		185
324		506		80700		189
325		500		80947		178
326		505		81194		180
327		485		81444		181
328		401		81691		178
329		528		81941		193
330		448		82191		191
331		477		82440		188
332		519		82690		200
333		502		82938		189
334		482		83186		184
335		498		83435		200
336		473		83685		189
337		481		83935		191
338		489		84183		181
339		466		84432		191
340		453		84680		183
341		424		84927		190
342		484		85176		191
343		482		85424		186
344		477		85674		186
345		473		85923		186
346		481		86170		186
347		487		86419		192
348		436		86666		188
349		439		86912		194
350		450		87161		185
351		488		87409		185
352		526		87657		186
353		479		87906		192
354		525		88155		185
355		510		88404		186
356		481		88653		194
357		486		88901		185
358		493		89149		180
359		511		89399		194
360		460		89647		193
361		477		89896		184
362		485		90145		184
363		487		90394		187
364		489		90641		183
365		502		90889		187
366		448		91138		181
367		458		91387		193
368		481		91634		194
369		458		91881		191
370		478		92128		186
371		477		92375		186
372		465		92625		194
373		458		92873		187
374		488		93119		190
375		493		93367		197
376		506		93616		185
377		506		93864		183
378		458		94112		188
379		471		94360		180
380		480		94610		194
381		521		94859		180
382		487		95108		182
383		502		95355		179
384		462		95605		192
385		439		95854		198
386		461		96103		185
387		501		96351		196
388		464		96600		190
389		505		96849		189
390		448		97097		189
391		468		97346		189
392		461		97594		195
393		496		97843		192
394		479		98090		181
395		472		98336		187
396		488		98584		186
397		483		98834		182
398		487		99082		189
399		510		99331		191
400		445		99579		187
401		458		99829		191
402		460		100075		185
403		456		100323		186
404		460		100571		184
405		450		100819		182
406		439		101066		196
407		436		101313		199
408		445		101561		188
409		417		101806		189
410		512		102055		196
411		459		102303		185
412		453		102552		185
413		433		102802		190
414		490		103050		193
415		463		103300		182
416		520		103549		189
417		484		103798		191
418		468		104046		189
419		484		104293		186
420		472		104541		189
421		515		104790		189
422		513		105038		187
423		498		105286		185
424		505		105534		182
425		420		105782		183
426		442		106029		178
427		499		106277		189
428		486		106527		179
429		453		106775		188
430		505		107023		181
431		463		107269		185
432		497		107518		179
433		465		107766		181
434		473		108012		181
435		435		108259		183
436		480		108509		188
437		488		108757		191
438		507		109006		186
439		439		109255		181
440		485		109504		195
441		502		109753		182
442		478		110002		193
443		434		110251		189
444		433		110501		190
445		482		110749		176
446		505		110997		182
447		509		111245		181
448		497		111494		190
449		521		111744		189
450		480		111992		188
451		479		112241		180
452		454		112490		190
453		522		112739		186
454		486		112987		195
455		526		113233		185
456		488		113483		186
457		517		113732		189
458		505		113981		191
459		479		114231		191
460		490		114479		188
461		527		114726		188
462		456		114976		190
463		480		115225		190
464		529		115473		185
465		479		115722		178
466		501		115970		188
467		474		116218		190
468		476		116467		191
469		496		116714		182
470		533		116961		199
471		528		117207		198
472		488		117454		190
473		485		117701		194
474		475		117949		177
475		500		118198		182
476		493		118448		186
477		490		118696		185
478		501		118946		197
479		479		119195		189
480		504		119445		174
481		492		119694		182
482		428		119942		187
483		489		120190		182
484		518		120440		184
485		515		120689		185
486		444		120938		185
487		473		121188		182
488		465		121436		195
489		444		121686		197
490		503		121935		191
491		496		122184		187
492		532		122432		185
493		471		122681		196
494		476		122929		196
495		458		123178		187
496		460		123427		174
497		473		123675		192
498		476		123923		192
499		499		124172		189
500		497		124421		179
501		436		124670		181
502		507		124919		194
503		524		125168		184
504		509		125418		182
505		509		125665		176
506		478		125914		188
507		498		126163		187
508		491		126412		186
509		495		126660		186
510		518		126909		188
511		483		127158		182
512		524		127408		179
513		524		127658		169
514		486		127907		183
515		494		128157		186
516		483		128406		193
517		480		128653		188
518		529		128901		187
519		478		129150		178
520		462		129399		199
521		474		129647		187
522		480		129895		187
523		472		130144		189
524		499		130392		196
525		498		130642		197
526		436		130891		186
527		468		131139		187
528		437		131386		194
529		415		131634		190
530		493		131883		179
531		474		132129		195
532		412		132379		196
533		520		132622		191
534		450		132872		196
535		484		133120		191
